0.0,582.56,626.45
0.01,582.56,626.45
0.02,525.69,656.81
0.03,471.68,685.85
0.04,412.83,718.19
0.05,359.04,745.8
0.06,317.24,775.94
0.07,288.97,808.83
0.08,262.68,838.42
0.09,232.32,862.84
0.1,201.74,883.52
0.11,176.44,901.56
0.12,146.3,917.95
0.13,121.88,932.25
0.14,95.26,942.92
0.15,79.42,950.29
0.16,58.63,955.13
0.17,45.65,960.52
0.18,43.01,963.82
0.19,40.15,968.44
0.2,40.15,969.87
0.21,37.18,969.65
0.22,37.18,966.68
0.23,33.88,965.36
0.24,33.88,961.29
0.25,32.67,958.21
0.26,32.67,959.31
0.27,33.99,957.55
0.28,32.34,956.34
0.29,32.34,957.22
0.3,32.34,962.17
0.31,32.34,969.98
0.32,31.13,978.23
0.33,32.45,986.26
0.34,32.45,1000.23
0.35,32.45,1007.71
0.36,29.92,1016.18
0.37,30.03,1025.42
0.38,28.71,1034.99
0.39,28.49,1043.02
0.4,28.49,1049.18
0.41,30.03,1049.73
0.42,28.49,1054.9
0.43,28.49,1051.71
0.44,28.49,1045.0
0.45,27.28,1030.37
0.46,27.28,1006.28
0.47,25.96,968.55
0.48,27.28,906.18
0.49,25.96,867.24
0.5,25.96,849.86
0.51,24.64,829.84
0.52,25.85,819.61
0.53,28.49,814.88
0.54,41.03,810.15
0.55,91.08,804.65
0.56,343.2,793.65
0.57,406.34,782.21
0.58,457.05,760.98
0.59,500.17,739.42
0.6,519.09,711.48
0.61,529.32,680.46
0.62,542.3,635.36
0.63,572.88,580.8
0.64,615.78,516.78
0.65,648.01,442.42
0.66,678.81,352.33
0.67,702.24,271.59
0.68,724.02,205.15
0.69,750.42,168.08
0.7,776.71,141.68
0.71,798.71,120.78
0.7199,819.39,96.47
0.7299,834.68,68.2
0.7399,851.84,46.97
0.7499,873.29,28.82
0.7599,890.45,23.87
0.7699,903.65,17.05
0.7799,910.36,17.05
0.7899,932.69,17.27
0.7999,940.28,14.52
0.8099,930.38,13.2
0.8199,932.03,13.2
0.8299,931.81,11.88
0.8399,939.95,10.56
0.8499,937.86,10.56
0.8599,937.31,10.56
0.8699,934.56,8.03
0.8799,932.36,8.03
0.8899,926.86,6.71
0.8999,927.52,8.03
0.9099,927.74,8.03
0.9199,931.37,6.71
0.9299,927.63,6.71
0.9399,927.3,6.71
0.9499,921.47,6.71
0.9599,916.08,6.71
0.9699,908.71,8.03
0.9799,900.68,6.71
0.9899,888.03,6.71
0.9999,870.43,6.71
1.0099,857.45,6.71
1.0199,852.06,6.71
1.0299,846.45,6.71
1.0399,844.25,6.71
1.0499,840.73,6.71
1.0599,841.61,6.71
1.0699,839.96,8.03
1.0799,837.32,3.85
1.0899,832.04,3.85
1.0999,818.95,3.85
1.1099,802.67,5.17
1.1199,791.56,5.17
1.1299,775.83,5.17
1.1399,767.25,3.85
1.1499,767.36,3.85
1.1599,759.11,3.85
1.1699,758.56,5.17
1.1799,747.34,9.13
1.1899,743.27,26.73
1.1999,733.92,152.02
1.2099,721.93,365.53
1.2199,696.96,440.11
1.2299,663.19,540.76
1.2399,614.02,620.62
1.2499,543.07,671.55
1.2599,460.9,692.23
1.2699,371.36,735.68
1.2799,296.89,783.97
1.2899,237.49,834.9
1.2999,181.5,873.18
1.3099,126.39,910.25
1.3199,88.22,939.51
1.3299,60.72,961.51
1.3399,42.24,981.42
1.3499,20.57,996.82
1.3599,13.64,1002.1
1.3699,13.64,1001.99
1.3799,13.64,1001.55
1.3899,13.64,996.49
1.3999,13.64,989.56
1.4099,13.64,977.9
