0.0,631.62,0.0
0.01,631.62,0.0
0.02,641.19,0.0
0.03,608.52,4.51
0.04,625.02,9.13
0.05,601.26,15.95
0.06,597.3,29.15
0.07,616.33,46.86
0.08,610.5,89.21
0.09,611.38,187.66
0.1,565.18,271.04
0.11,584.21,384.78
0.12,538.23,536.14
0.13,498.74,620.73
0.14,409.53,652.08
0.15,358.82,649.99
0.16,306.24,657.03
0.17,228.03,675.62
0.18,153.89,698.72
0.19,123.53,722.26
0.2,54.67,746.02
0.21,32.34,782.21
0.22,37.73,806.41
0.23,6.71,835.78
0.24,0.0,858.11
0.25,4.51,882.64
0.26,4.51,892.43
0.27,0.0,896.5
0.28,0.0,895.73
0.29,0.0,888.25
0.3,0.0,883.3
0.31,0.0,866.58
0.32,0.0,855.14
0.33,11.22,838.97
0.34,29.26,821.04
0.35,0.0,803.66
0.36,0.0,785.84
0.37,0.0,770.44
0.38,6.71,759.99
0.39,0.0,750.31
0.4,0.0,745.69
0.41,6.71,742.72
0.42,0.0,741.62
0.43,0.0,743.05
0.44,0.0,736.78
0.45,0.0,741.62
0.46,0.0,739.86
0.47,0.0,739.64
0.48,0.0,744.48
0.49,0.0,754.49
0.5,0.0,754.27
0.51,6.71,758.89
0.52,4.29,759.99
0.53,6.71,765.93
0.54,0.0,770.55
0.55,0.0,772.75
0.56,4.07,777.37
0.57,8.58,776.93
0.58,0.0,774.62
0.59,0.0,769.89
0.6,0.0,767.8
0.61,0.0,760.1
0.62,4.51,753.17
0.63,12.76,741.07
0.64,53.79,732.93
0.65,205.59,713.13
0.66,333.74,695.09
0.67,401.61,666.82
0.68,484.0,624.69
0.69,540.54,560.89
0.7,562.54,489.61
0.71,579.7,417.01
0.7199,618.31,322.63
0.7299,670.89,241.34
0.7399,675.84,174.57
0.7499,699.38,134.64
0.7599,731.72,108.13
0.7699,766.81,63.03
0.7799,773.19,22.0
0.7899,809.27,15.07
0.7999,806.96,0.0
0.8099,844.14,0.0
0.8199,829.51,0.0
0.8299,811.58,0.0
0.8399,805.42,0.0
0.8499,806.52,0.0
0.8599,798.71,0.0
0.8699,790.35,0.0
0.8799,766.81,0.0
0.8899,749.65,0.0
0.8999,736.56,0.0
0.9099,708.29,0.0
0.9199,718.85,0.0
0.9299,709.61,0.0
0.9399,683.76,0.0
0.9499,701.91,0.0
0.9599,698.06,0.0
0.9699,671.99,0.0
0.9799,684.97,0.0
0.9899,678.04,0.0
0.9999,694.98,0.0
1.0099,684.31,0.0
