0,0.0,300.41,223.96,117.04,57.97,26.4,80.52,101.09,35.86,8.58,4.95,4.29,3.08,0.0,2.31,0.0,0.0,943.25,23.21
1,0.01,300.41,223.96,117.04,57.97,26.4,80.52,101.09,35.86,8.58,4.95,4.29,3.08,0.0,2.31,0.0,0.0,943.25,23.21
2,0.02,293.37,218.79,117.04,56.76,27.83,80.52,105.6,34.43,8.58,4.95,4.29,3.08,0.0,2.31,0.0,0.0,934.34,23.21
3,0.03,289.85,213.51,115.39,56.76,30.58,83.38,108.57,37.18,7.37,3.3,5.72,0.0,0.0,0.0,0.0,0.0,935.22,16.39
4,0.04,284.57,213.51,117.04,57.97,30.58,83.38,114.62,35.86,7.37,0.0,5.72,0.0,0.0,2.31,0.0,0.0,937.53,15.4
5,0.05,279.29,209.99,115.39,59.4,32.01,84.7,116.27,37.18,7.37,4.95,5.72,0.0,0.0,0.0,0.0,0.0,934.23,18.04
6,0.06,273.9,208.23,117.04,59.4,32.01,86.13,122.65,35.86,6.16,0.0,4.29,0.0,0.0,0.0,0.0,0.0,935.22,10.45
7,0.07,270.27,202.95,115.39,60.83,36.19,90.42,127.49,37.18,6.16,0.0,5.72,0.0,0.0,0.0,0.0,0.0,940.72,11.88
8,0.08,266.64,202.95,117.04,63.69,37.62,90.42,129.14,38.61,6.16,3.3,2.86,0.0,0.0,0.0,0.0,0.0,946.11,12.32
9,0.09,261.36,199.43,117.04,65.12,37.62,94.6,133.98,39.93,6.16,3.3,4.29,0.0,0.0,0.0,0.0,0.0,949.08,13.75
10,0.1,254.1,195.91,117.04,67.98,37.62,97.46,137.17,38.61,6.16,0.0,2.86,0.0,0.0,0.0,0.0,0.0,945.89,9.02
11,0.11,246.95,194.15,113.85,70.84,38.94,101.75,142.01,39.93,4.84,0.0,4.29,0.0,0.0,0.0,0.0,0.0,948.42,9.13
12,0.12,239.8,190.63,113.85,72.27,41.8,101.75,146.85,41.36,6.16,0.0,2.86,0.0,0.0,0.0,0.0,0.0,948.31,9.02
13,0.13,232.65,187.11,112.2,73.7,41.8,107.36,153.23,39.93,6.16,3.3,2.86,0.0,0.0,0.0,0.0,0.0,947.98,12.32
14,0.14,225.5,181.83,112.2,79.42,44.55,110.22,158.07,41.36,6.16,0.0,2.86,0.0,0.0,0.0,0.0,0.0,953.15,9.02
15,0.15,218.24,178.31,110.66,83.71,44.55,114.62,161.26,42.68,4.84,0.0,4.29,0.0,0.0,0.0,0.0,0.0,954.03,9.13
16,0.16,209.22,173.03,110.66,86.57,48.73,119.24,167.75,44.11,4.84,3.3,0.0,0.0,0.0,0.0,0.0,0.0,959.31,8.14
17,0.17,198.44,169.51,106.04,90.86,48.73,126.94,170.94,44.11,4.84,0.0,4.29,0.0,0.0,0.0,0.0,0.0,955.57,9.13
18,0.18,185.79,161.04,102.85,95.15,52.91,131.45,177.76,45.54,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.49,4.84
19,0.19,175.01,155.98,98.23,99.44,52.91,136.07,183.04,48.29,3.63,0.0,2.86,0.0,0.0,0.0,0.0,0.0,948.97,6.49
20,0.2,162.58,145.97,95.15,103.73,55.77,140.69,193.6,46.86,4.84,0.0,2.86,0.0,0.0,0.0,0.0,0.0,944.35,7.7
21,0.21,150.37,137.5,90.42,105.16,57.2,146.85,200.53,51.04,4.84,3.3,2.86,0.0,0.0,0.0,0.0,0.0,939.07,11.0
22,0.22,136.4,130.79,85.8,109.45,58.63,149.82,207.57,52.36,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.82,3.63
23,0.23,120.67,119.13,77.99,113.96,63.03,155.98,216.37,53.79,3.63,0.0,4.29,0.0,0.0,0.0,0.0,0.0,920.92,7.92
24,0.24,106.7,109.12,71.83,118.58,66.0,162.14,225.06,53.79,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.22,3.63
25,0.25,91.19,97.68,64.02,121.66,67.54,166.76,233.53,55.11,4.84,0.0,2.86,0.0,0.0,0.0,0.0,0.0,897.49,7.7
26,0.26,75.68,86.13,53.79,126.28,70.4,175.01,242.11,57.97,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.37,3.63
27,0.27,60.17,74.69,44.11,129.36,71.94,179.96,248.93,62.37,4.84,0.0,2.86,0.0,0.0,0.0,0.0,0.0,871.53,7.7
28,0.28,46.42,63.25,35.86,130.9,73.37,188.32,259.05,63.91,3.63,0.0,4.29,0.0,0.0,0.0,0.0,0.0,861.08,7.92
29,0.29,34.43,48.62,24.86,134.09,73.37,193.27,265.87,68.31,3.63,0.0,2.86,0.0,0.0,0.0,0.0,0.0,842.82,6.49
30,0.3,29.26,30.69,19.25,134.09,74.8,201.52,269.28,72.82,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.71,3.63
31,0.31,24.09,21.01,13.75,130.9,70.4,208.23,274.45,75.79,4.84,0.0,2.86,0.0,0.0,0.0,0.0,0.0,818.62,7.7
32,0.32,22.33,17.82,12.43,123.2,67.54,213.18,277.86,81.73,8.58,0.0,2.86,0.0,0.0,0.0,0.0,0.0,816.09,11.44
33,0.33,18.92,14.52,9.57,113.96,63.03,214.83,279.51,84.7,34.43,0.0,2.86,0.0,0.0,0.0,0.0,0.0,799.04,37.29
34,0.34,18.92,14.52,9.57,99.44,57.2,218.13,281.16,87.78,111.54,3.3,2.86,0.0,0.0,2.31,0.0,0.0,786.72,120.01
35,0.35,17.16,12.87,8.25,83.71,51.48,218.13,279.51,95.15,172.92,3.3,4.29,4.73,0.0,2.31,0.0,2.86,766.26,190.41
36,0.36,15.4,12.87,5.5,67.98,44.55,214.83,279.51,96.69,204.71,13.2,8.58,4.73,0.0,4.73,0.0,0.0,737.33,235.95
37,0.37,15.4,12.87,5.5,55.55,36.19,208.23,277.86,101.2,233.42,33.0,20.02,6.27,0.0,5.83,0.0,4.4,712.8,302.94
38,0.38,15.4,14.52,6.82,43.67,29.26,198.22,272.69,104.17,241.34,46.2,32.89,7.92,0.0,5.83,0.0,2.86,684.75,337.04
39,0.39,15.4,12.87,6.82,33.11,19.47,188.32,265.87,107.14,257.18,59.4,42.9,9.46,0.0,5.83,0.0,2.86,649.0,377.63
40,0.4,13.75,12.87,6.82,21.23,15.29,173.36,257.4,113.19,263.56,70.18,50.05,6.27,0.0,4.73,0.0,0.0,613.91,394.79
41,0.41,13.75,11.33,5.5,11.77,11.11,155.98,248.93,117.81,258.72,77.88,57.2,3.08,0.0,4.73,0.0,0.0,576.18,401.61
42,0.42,13.75,11.33,4.07,8.25,11.11,130.02,231.88,120.89,249.26,90.2,67.98,7.92,0.0,3.52,0.0,0.0,531.3,418.88
43,0.43,11.99,9.68,5.5,7.04,11.11,101.75,214.61,123.97,249.26,111.76,78.87,14.3,0.0,4.73,0.0,0.0,485.65,458.92
44,0.44,11.99,9.68,4.07,7.04,12.54,79.09,188.32,127.05,253.99,131.56,92.84,23.87,3.3,4.73,2.75,4.4,439.78,517.44
45,0.45,10.23,9.68,4.07,5.83,13.86,57.86,156.42,127.05,263.56,149.6,103.73,31.79,6.6,16.61,13.75,10.23,385.0,595.87
46,0.46,8.58,6.38,0.0,5.83,15.29,47.19,129.14,123.97,274.67,164.45,117.59,36.63,6.6,24.86,24.75,13.2,336.38,662.75
47,0.47,6.82,6.38,0.0,7.04,16.72,36.74,96.58,116.27,286.33,177.87,123.75,39.82,9.9,32.01,38.61,19.03,286.55,727.32
48,0.48,5.06,4.84,0.0,7.04,16.72,32.78,71.28,107.14,294.8,187.99,131.45,43.01,11.55,39.05,51.04,22.0,244.86,780.89
49,0.49,0.0,6.38,0.0,5.83,16.72,30.14,59.4,92.18,301.62,196.35,139.04,43.01,13.2,42.68,57.97,24.86,210.65,818.73
50,0.5,0.0,3.19,0.0,4.73,15.29,24.86,49.17,72.82,308.33,203.17,142.12,46.2,14.85,47.41,59.4,24.86,170.06,846.34
51,0.51,0.0,3.19,0.0,2.31,9.68,19.58,40.48,55.11,311.74,206.47,146.74,49.39,13.2,49.83,65.34,27.83,130.35,870.54
52,0.52,0.0,0.0,0.0,2.31,6.93,14.41,30.36,42.68,315.15,211.53,148.28,52.58,16.5,53.35,69.85,27.83,96.69,895.07
53,0.53,0.0,0.0,0.0,0.0,4.18,7.81,20.24,27.5,318.56,220.0,148.28,54.12,16.5,55.77,71.39,30.8,59.73,915.42
54,0.54,0.0,0.0,0.0,0.0,0.0,3.85,14.41,16.5,318.56,221.65,149.82,57.2,16.5,58.74,72.82,33.66,34.76,928.95
55,0.55,3.41,0.0,0.0,0.0,0.0,3.85,8.69,5.5,316.91,225.17,149.82,60.17,18.15,64.79,75.79,33.66,21.45,944.46
56,0.56,3.41,0.0,0.0,0.0,0.0,0.0,5.72,4.07,313.5,225.17,146.74,61.71,18.15,69.3,77.33,32.23,13.2,944.13
57,0.57,3.41,0.0,0.0,0.0,0.0,0.0,5.72,2.75,308.33,228.69,146.74,66.11,18.15,73.81,78.76,33.66,11.88,954.25
58,0.58,3.41,0.0,0.0,0.0,0.0,0.0,4.29,0.0,301.62,228.69,143.66,69.08,19.8,76.78,77.33,36.63,7.7,953.59
59,0.59,3.41,0.0,0.0,0.0,0.0,0.0,4.29,2.75,291.39,226.93,142.12,73.59,18.15,81.4,81.84,38.06,10.45,953.48
60,0.6,3.41,0.0,0.0,0.0,0.0,0.0,0.0,2.75,281.16,226.93,134.42,76.56,19.8,87.34,81.84,38.06,6.16,946.11
61,0.61,3.41,0.0,0.0,0.0,0.0,0.0,2.86,2.75,268.29,221.65,132.88,82.5,18.15,90.42,83.27,38.06,9.02,935.22
62,0.62,3.41,0.0,0.0,0.0,0.0,0.0,2.86,0.0,255.64,216.59,129.91,85.58,19.8,96.47,80.3,39.6,6.27,923.89
63,0.63,3.41,0.0,0.0,0.0,0.0,0.0,2.86,0.0,246.07,214.94,126.83,87.01,18.15,97.9,80.3,39.6,6.27,910.8
64,0.64,3.41,0.0,0.0,0.0,0.0,0.0,2.86,0.0,236.5,209.88,120.67,91.52,21.45,100.98,81.84,41.03,6.27,903.87
65,0.65,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.04,204.82,120.67,92.95,19.8,107.03,81.84,39.6,3.41,893.75
66,0.66,3.41,0.0,0.0,0.0,0.0,0.0,2.86,0.0,220.66,201.41,114.51,94.49,19.8,110.0,78.76,41.03,6.27,880.66
67,0.67,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.28,198.11,116.05,99.0,18.15,113.08,81.84,39.6,3.41,880.11
68,0.68,3.41,0.0,0.0,0.0,0.0,0.0,2.86,0.0,209.55,198.11,114.51,100.43,19.8,114.73,81.84,41.03,6.27,880.0
69,0.69,3.41,0.0,0.0,0.0,0.0,0.0,2.86,0.0,204.71,193.05,111.43,101.97,21.45,116.49,81.84,41.03,6.27,871.97
70,0.7,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.17,194.7,113.08,101.97,21.45,116.49,80.3,41.03,3.41,872.19
71,0.71,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,201.52,194.7,111.43,104.94,21.45,120.01,80.3,39.6,2.86,873.95
72,0.7199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.17,194.7,109.89,104.94,18.15,120.01,77.33,41.03,0.0,869.22
73,0.7299,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,206.36,196.35,109.89,106.37,19.8,123.42,74.36,41.03,2.86,877.58
74,0.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.9,196.35,113.08,106.37,21.45,121.77,75.79,39.6,0.0,882.31
75,0.7499,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,212.74,201.41,113.08,104.94,18.15,121.77,71.39,38.06,2.86,881.54
76,0.7599,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.93,203.17,113.08,107.91,19.8,120.01,68.31,38.06,3.41,886.27
77,0.7699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.12,204.82,111.43,110.88,19.8,123.42,63.91,35.2,0.0,888.58
78,0.7799,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,217.47,203.17,113.08,113.96,19.8,125.18,62.37,35.2,2.86,890.23
79,0.7899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.93,203.17,108.35,115.5,19.8,126.94,63.91,35.2,0.0,888.8
80,0.7999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.09,203.17,109.89,118.69,16.5,132.22,65.34,38.06,0.0,894.96
81,0.8099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.17,198.11,109.89,124.96,18.15,135.63,66.88,39.6,0.0,896.39
82,0.8199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.25,194.7,108.35,129.69,19.8,142.67,69.85,39.6,0.0,899.91
83,0.8299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.68,187.99,102.19,132.88,23.1,147.84,74.36,41.03,0.0,895.07
84,0.8399,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,172.92,184.58,103.73,134.42,23.1,153.12,77.33,41.03,2.86,890.23
85,0.8499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.04,172.81,100.65,140.8,21.45,161.81,81.84,41.03,0.0,881.43
86,0.8599,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,149.71,167.75,95.92,143.99,23.1,170.5,90.75,44.0,2.86,885.72
87,0.8699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.63,156.2,88.22,147.07,26.4,180.95,98.23,42.46,0.0,875.16
88,0.8799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.69,143.0,85.03,153.45,24.75,189.64,102.74,45.43,0.0,862.73
