0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.73,30.47,11.88,255.97,27.5,325.82,101.2,67.32
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.73,30.47,11.88,255.97,27.5,325.82,101.2,67.32
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21,23.43,9.57,253.11,24.75,340.01,107.14,72.16
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45,18.7,9.57,247.28,24.75,351.23,113.08,74.69
0.04,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,10.45,16.39,7.15,238.59,22.0,365.42,115.94,74.69
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,13.97,7.15,224.07,16.5,379.5,115.94,77.11
0.06,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,8.69,13.97,7.15,198.44,13.75,391.05,115.94,79.53
0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,11.66,4.73,169.62,11.0,399.85,115.94,81.95
0.08,34.76,3.85,0.0,0.0,0.0,0.0,0.0,0.0,6.93,11.66,4.73,141.13,8.25,408.65,115.94,86.9
0.09,331.54,15.51,4.84,0.0,0.0,5.83,2.97,0.0,6.93,11.66,4.73,109.56,8.25,411.62,115.94,89.32
0.1,344.63,36.96,24.2,0.0,0.0,5.83,0.0,0.0,6.93,11.66,4.73,81.29,8.25,405.79,113.08,94.27
0.11,370.81,74.14,62.81,3.41,0.0,7.81,0.0,0.0,5.17,11.66,4.73,50.82,8.25,391.05,107.14,99.11
0.12,391.93,102.74,86.35,3.41,0.0,7.81,0.0,0.0,5.17,9.35,4.73,31.02,8.25,365.42,101.2,104.06
0.13,384.01,124.3,102.96,0.0,0.0,5.83,0.0,0.0,5.17,9.35,4.73,19.8,8.25,322.96,92.29,108.9
0.14,360.36,145.2,114.84,3.41,0.0,7.81,0.0,0.0,3.41,9.35,0.0,16.94,8.25,261.03,86.35,113.85
0.15,349.8,168.3,132.22,3.41,0.0,9.68,0.0,0.0,3.41,9.35,0.0,19.8,8.25,203.06,77.33,118.25
0.16,341.99,193.27,147.07,5.17,0.0,9.68,2.97,0.0,0.0,6.93,0.0,19.8,11.0,154.55,74.36,120.45
0.17,339.35,220.55,156.97,11.99,4.18,9.68,2.97,0.0,0.0,6.93,0.0,19.8,11.0,116.38,71.39,122.76
0.18,339.35,246.95,166.87,17.16,4.18,9.68,2.97,0.0,0.0,4.62,0.0,22.55,11.0,86.46,71.39,124.96
0.19,339.35,264.55,176.77,20.68,4.18,11.66,0.0,0.0,0.0,4.62,0.0,22.55,11.0,62.04,56.54,118.25
0.2,339.35,275.55,181.83,25.85,4.18,13.64,2.97,0.0,0.0,0.0,0.0,19.8,8.25,42.68,46.2,86.9
0.21,339.35,280.06,181.83,29.26,4.18,15.62,2.97,0.0,0.0,0.0,0.0,14.08,5.5,28.49,35.97,55.11
0.22,339.35,284.68,181.83,32.67,4.18,17.49,2.97,3.52,0.0,0.0,0.0,8.47,0.0,18.92,25.63,31.79
0.23,341.99,284.68,184.25,32.67,6.27,17.49,2.97,0.0,0.0,0.0,0.0,8.47,0.0,14.19,20.46,12.65
0.24,344.63,286.99,184.25,34.43,4.18,19.47,4.51,3.52,0.0,0.0,0.0,8.47,0.0,11.88,15.4,8.47
0.25,344.63,286.99,181.83,34.43,6.27,19.47,4.51,3.52,0.0,0.0,0.0,8.47,0.0,11.88,12.76,8.47
0.26,344.63,286.99,179.3,34.43,6.27,21.45,4.51,3.52,0.0,0.0,0.0,5.61,0.0,9.46,10.23,6.27
0.27,341.99,286.99,174.24,36.19,6.27,21.45,4.51,3.52,0.0,0.0,0.0,5.61,0.0,7.04,10.23,6.27
0.28,336.71,284.68,166.87,36.19,6.27,23.43,4.51,3.52,0.0,0.0,0.0,5.61,0.0,7.04,7.7,4.18
0.29,331.54,284.68,159.39,39.6,6.27,23.43,6.05,3.52,0.0,0.0,0.0,0.0,0.0,7.04,7.7,4.18
0.3,323.84,286.99,152.02,41.36,6.27,25.3,4.51,5.28,0.0,0.0,0.0,0.0,0.0,7.04,7.7,0.0
0.31,313.61,286.99,144.54,46.53,6.27,27.28,6.05,5.28,0.0,0.0,0.0,0.0,0.0,4.73,7.7,0.0
0.32,303.38,289.3,137.17,51.7,8.47,29.26,6.05,5.28,0.0,0.0,0.0,0.0,0.0,4.73,7.7,0.0
0.33,293.15,289.3,127.27,56.87,8.47,31.24,6.05,5.28,0.0,0.0,0.0,0.0,0.0,4.73,5.06,0.0
0.34,282.92,286.99,119.79,63.03,8.47,33.22,6.05,5.28,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.35,272.58,284.68,112.42,74.03,10.56,35.09,6.05,7.04,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.36,259.6,282.37,105.27,80.63,10.56,37.07,7.59,7.04,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.37,249.26,277.86,98.23,89.54,12.65,37.07,7.59,7.04,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.38,238.92,271.15,91.08,96.14,12.65,37.07,7.59,7.04,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.39,228.58,264.55,86.35,100.54,12.65,37.07,7.59,7.04,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.4,220.88,260.15,81.73,104.94,14.74,37.07,7.59,7.04,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.41,216.04,255.75,77.0,111.54,14.74,39.05,9.13,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42,208.78,251.35,74.58,116.05,14.74,39.05,9.13,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43,206.36,249.15,72.27,120.56,14.74,41.03,9.13,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44,201.52,244.75,69.85,129.47,14.74,42.9,9.13,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,194.15,240.35,67.54,136.18,16.94,46.86,10.67,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46,189.31,233.75,65.12,145.09,16.94,50.71,10.67,8.8,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.47,182.05,224.95,62.81,154.11,16.94,58.63,10.67,10.56,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.48,172.37,213.73,60.39,167.64,16.94,67.54,10.67,10.56,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
0.49,162.58,202.4,55.77,179.41,16.94,78.76,12.21,10.56,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
0.5,147.84,186.45,50.82,193.6,16.94,94.49,12.21,12.32,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
0.51,133.1,168.3,45.98,207.79,16.94,110.11,13.75,14.08,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
0.52,113.41,149.38,41.14,219.56,19.03,129.25,15.18,15.84,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
0.53,93.28,130.57,38.72,231.0,19.03,146.19,18.26,19.36,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.54,77.77,111.54,33.88,240.13,23.21,163.13,21.34,22.88,3.41,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.55,60.17,91.74,31.46,246.84,29.59,180.73,30.47,24.64,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.56,48.73,71.94,29.04,253.66,33.88,198.44,39.71,26.4,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.57,39.49,56.54,24.2,255.97,35.97,218.24,50.38,28.27,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.58,32.45,42.79,21.78,255.97,38.06,240.35,63.69,28.27,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.59,27.83,31.13,16.94,249.15,40.15,257.95,78.21,31.79,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.6,23.21,23.32,16.94,240.13,38.06,275.55,90.86,38.83,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.61,20.9,19.47,14.52,228.69,35.97,291.94,101.75,44.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.62,16.17,15.51,9.68,210.1,31.68,302.06,112.64,49.39,3.41,0.0,0.0,0.0,0.0,0.0,5.06,0.0
0.63,13.86,11.66,7.26,181.83,25.41,310.09,118.47,56.54,26.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64,11.55,9.68,4.84,151.8,19.03,318.23,124.52,64.57,144.87,4.62,4.73,0.0,0.0,0.0,0.0,0.0
0.65,9.24,9.68,4.84,118.25,12.65,324.28,128.59,72.6,263.45,30.47,9.57,5.61,0.0,4.73,5.06,4.18
0.66,9.24,7.7,4.84,87.34,6.27,324.28,126.5,76.67,301.07,60.94,28.71,5.61,0.0,4.73,0.0,4.18
0.67,6.93,7.7,0.0,60.83,0.0,320.21,122.54,82.72,321.53,87.01,52.69,0.0,0.0,0.0,0.0,4.18
0.68,6.93,5.83,0.0,39.6,0.0,308.11,112.64,84.81,311.3,105.93,68.75,0.0,0.0,0.0,0.0,0.0
0.69,4.62,5.83,0.0,20.68,0.0,285.89,103.62,86.79,296.01,125.51,85.03,0.0,0.0,0.0,0.0,0.0
0.7,0.0,3.85,0.0,11.99,0.0,240.35,90.86,86.79,288.31,153.12,109.67,8.47,0.0,0.0,0.0,0.0
0.71,0.0,3.85,0.0,11.99,0.0,176.33,78.21,86.79,285.78,185.13,143.0,22.55,0.0,0.0,0.0,4.18
0.7199,0.0,0.0,0.0,11.99,0.0,122.98,67.32,84.81,296.01,216.59,176.88,42.35,0.0,40.37,10.23,12.65
0.7299,0.0,0.0,0.0,11.99,0.0,83.27,56.54,80.74,298.54,226.27,194.26,48.07,0.0,54.56,12.76,16.94
0.7399,0.0,0.0,0.0,11.99,0.0,54.67,45.76,76.67,301.07,235.95,208.78,53.68,5.5,70.18,20.46,23.21
0.7499,0.0,0.0,0.0,11.99,0.0,35.09,28.93,62.59,306.24,245.63,214.61,56.54,5.5,78.32,23.1,25.41
0.7599,0.0,0.0,0.0,8.58,0.0,21.45,21.34,38.83,308.77,252.89,217.58,59.4,8.25,81.07,28.27,27.5
0.7699,0.0,0.0,0.0,6.82,0.0,13.64,16.72,40.59,306.24,260.26,214.61,65.67,8.25,83.82,25.63,27.5
0.7799,0.0,0.0,0.0,5.17,0.0,9.68,12.21,8.8,303.71,262.68,205.92,65.67,8.25,89.21,25.63,27.5
0.7899,4.62,0.0,0.0,3.41,0.0,5.83,7.59,0.0,301.07,265.1,200.09,71.94,8.25,89.21,25.63,29.59
0.7999,0.0,0.0,0.0,3.41,0.0,5.83,4.51,0.0,293.48,265.1,194.26,75.02,11.0,91.96,23.1,29.59
0.8099,0.0,0.0,0.0,3.41,0.0,5.83,4.51,0.0,283.25,262.68,185.57,78.21,11.0,94.6,23.1,29.59
0.8199,0.0,0.0,0.0,0.0,0.0,3.85,2.97,0.0,273.24,260.26,176.88,81.29,11.0,97.35,23.1,29.59
0.8299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.92,255.42,168.19,87.56,11.0,102.74,23.1,31.79
0.8399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.6,250.47,162.58,93.94,11.0,105.49,23.1,31.79
0.8499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.81,245.63,154.22,97.02,11.0,108.24,23.1,29.59
0.8599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.91,243.21,148.61,103.29,11.0,110.99,23.1,31.79
0.8699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.34,238.37,140.25,106.48,11.0,113.63,23.1,31.79
0.8799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.1,233.53,134.64,112.75,11.0,116.38,23.1,31.79
0.8899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.55,228.69,129.14,115.94,11.0,119.13,23.1,31.79
0.8999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.2,221.43,123.53,122.21,11.0,121.88,23.1,31.79
0.9099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.27,216.59,117.92,125.4,11.0,124.52,23.1,31.79
0.9199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.03,211.75,112.42,128.48,11.0,130.02,23.1,31.79
0.9299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.9,204.49,109.67,134.86,11.0,132.77,23.1,31.79
0.9399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.63,199.65,104.17,141.13,13.75,135.41,23.1,33.88
0.9499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.16,194.81,98.67,147.51,13.75,143.66,25.63,33.88
0.9599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.69,187.55,96.03,153.78,13.75,149.05,25.63,35.97
0.9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.22,182.71,90.53,160.05,13.75,154.55,25.63,35.97
0.9799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.55,173.03,85.03,166.43,13.75,162.69,25.63,40.26
0.9899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.43,163.13,79.64,172.81,16.5,170.83,28.27,40.26
0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,153.12,74.14,182.38,16.5,178.86,28.27,44.44
1.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.57,140.58,66.0,191.95,16.5,189.64,30.8,46.53
1.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15,125.51,60.5,201.63,16.5,197.67,33.33,48.73
1.0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.97,110.66,52.69,211.2,19.25,208.45,41.03,52.91
1.0399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,96.47,43.12,217.58,22.0,221.98,51.37,55.11
1.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.09,79.86,35.86,226.93,24.75,233.09,62.48,62.37
1.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.05,65.67,28.71,229.79,30.25,247.06,80.3,67.32
1.0699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.77,51.59,21.56,235.62,30.25,261.03,98.23,72.16
1.0799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,42.13,16.72,238.59,33.0,275.0,113.08,77.11
1.0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.49,30.47,16.72,241.45,33.0,289.08,124.63,81.95
1.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97,23.43,11.88,241.45,30.25,303.27,133.32,84.48
1.1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21,18.7,11.88,235.62,30.25,317.35,139.15,86.9
1.1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45,16.39,9.57,226.93,24.75,331.54,142.12,89.32
1.1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45,11.66,9.57,208.01,22.0,345.62,144.98,89.32
1.1399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,11.66,7.15,185.57,19.25,356.95,144.98,91.74
1.1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,9.35,7.15,156.97,13.75,368.17,142.12,94.27
