0.0,116.16,72.16,46.75,160.27,11.11,209.0,134.97,283.91,4.62,0.0,0.0,0.0,0.0,0.0,15.07,48.07
0.01,116.16,72.16,46.75,160.27,11.11,209.0,134.97,283.91,4.62,0.0,0.0,0.0,0.0,0.0,15.07,48.07
0.02,122.1,75.35,46.75,158.62,11.11,206.14,134.97,274.45,4.62,0.0,0.0,0.0,0.0,0.0,12.54,48.07
0.03,131.01,80.08,50.27,156.97,11.11,206.14,131.45,269.72,4.62,0.0,0.0,0.0,0.0,0.0,15.07,48.07
0.04,139.92,87.89,53.9,155.21,11.11,200.42,124.3,260.15,4.62,0.0,0.0,0.0,0.0,0.0,15.07,48.07
0.05,151.8,97.35,59.18,151.91,11.11,194.7,120.78,245.85,4.62,0.0,0.0,0.0,0.0,0.0,15.07,48.07
0.06,169.62,106.7,64.46,148.61,11.11,188.98,117.26,236.28,4.62,0.0,0.0,0.0,0.0,0.0,15.07,48.07
0.07,183.7,116.16,69.74,143.55,9.46,183.26,110.22,221.98,4.62,0.0,0.0,0.0,0.0,0.0,17.6,46.09
0.08,195.03,125.62,75.02,140.25,9.46,177.54,106.48,211.2,4.62,0.0,0.0,0.0,0.0,0.0,15.07,44.22
0.09,209.22,131.89,78.43,136.84,9.46,171.82,102.74,200.42,4.62,0.0,0.0,0.0,0.0,0.0,17.6,42.24
0.1,220.55,138.27,80.19,133.54,9.46,166.1,99.0,195.03,4.62,0.0,0.0,0.0,0.0,0.0,15.07,38.39
0.11,232.1,144.54,83.71,130.24,9.46,163.13,95.26,189.64,0.0,0.0,0.0,0.0,0.0,0.0,15.07,32.67
0.12,240.79,150.81,87.23,126.83,9.46,160.27,91.52,184.25,4.62,0.0,0.0,0.0,0.0,0.0,15.07,28.82
0.13,252.45,157.08,90.75,123.53,9.46,157.41,91.52,173.47,0.0,0.0,0.0,0.0,0.0,0.0,15.07,21.12
0.14,264.0,163.46,95.92,121.88,9.46,151.69,91.52,173.47,0.0,0.0,0.0,0.0,0.0,0.0,12.54,17.27
0.15,275.66,169.84,99.44,118.47,9.46,148.83,87.78,168.19,0.0,0.0,0.0,0.0,0.0,0.0,10.01,11.44
0.16,287.21,176.55,102.96,116.82,9.46,145.97,87.78,163.35,0.0,0.0,0.0,0.0,0.0,0.0,7.48,7.59
0.17,298.76,181.61,104.72,113.52,9.46,143.11,84.04,163.35,0.0,0.0,0.0,0.0,0.0,0.0,4.95,3.74
0.18,307.56,186.67,108.24,111.87,9.46,140.25,84.04,158.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,313.28,190.08,110.0,110.22,9.46,137.39,84.04,153.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,321.97,193.49,111.76,108.57,9.46,137.39,84.04,153.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,327.8,196.9,113.52,107.03,9.46,134.53,84.04,153.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
