0.0,470.91,714.67
0.01,470.91,714.67
0.02,463.21,719.18
0.03,462.99,720.83
0.04,453.97,722.92
0.05,453.86,723.25
0.06,455.18,720.94
0.07,455.4,724.02
0.08,455.4,721.6
0.09,455.73,724.57
0.1,455.73,727.76
0.11,460.57,727.54
0.12,459.03,730.62
0.13,462.0,729.08
0.14,459.47,727.54
0.15,460.79,729.19
0.16,459.58,727.87
0.17,461.67,724.02
0.18,458.92,723.25
0.19,454.52,717.86
0.2,453.97,722.15
0.21,450.45,716.1
0.22,443.74,724.13
0.23,427.35,730.95
0.24,408.76,735.35
0.25,386.32,747.01
0.26,357.39,755.92
0.27,321.42,768.02
0.28,279.51,782.32
0.29,240.24,796.51
0.3,200.09,810.7
0.31,161.81,823.9
0.32,131.45,841.39
0.33,109.56,849.2
0.34,90.53,862.95
0.35,75.02,869.0
0.36,51.15,877.58
0.37,35.2,886.16
0.38,28.6,892.32
0.39,22.66,898.04
0.4,21.45,905.96
0.41,21.45,905.08
0.42,22.99,909.26
0.43,18.48,910.8
0.44,16.17,908.38
0.45,17.82,903.1
0.46,16.17,899.58
0.47,17.49,899.03
0.48,14.41,890.45
0.49,14.52,883.19
0.5,12.76,879.78
0.51,11.77,871.2
0.52,12.76,871.64
0.53,14.52,866.58
0.54,12.76,869.0
0.55,11.0,872.63
0.56,11.0,877.69
0.57,8.25,887.92
0.58,5.06,892.76
0.59,9.13,903.76
0.6,10.01,908.71
0.61,10.01,917.95
0.62,6.6,916.63
0.63,3.41,927.08
0.64,3.41,929.39
0.65,6.6,930.71
0.66,5.06,935.22
0.67,6.6,937.64
0.68,5.06,938.85
0.69,3.41,931.37
0.7,8.25,928.18
0.71,6.6,929.28
0.7199,8.25,917.84
0.7299,6.6,911.68
0.7399,5.06,901.34
0.7499,5.06,890.23
0.7599,6.6,872.08
0.7699,6.6,850.85
0.7799,3.41,841.83
0.7899,6.6,829.18
0.7999,5.06,824.34
0.8099,8.25,811.36
0.8199,8.25,803.44
0.8299,20.35,797.39
0.8399,60.94,788.81
0.8499,149.82,781.99
0.8599,198.22,762.08
0.8699,268.95,748.88
0.8799,350.46,728.75
0.8899,404.36,711.7
0.8999,441.21,682.88
0.9099,454.74,654.28
0.9199,475.31,618.86
0.9299,502.04,579.81
0.9399,539.88,540.87
0.9499,572.88,489.5
0.9599,597.85,431.97
0.9699,631.73,363.11
0.9799,656.37,307.34
0.9899,690.91,249.48
0.9999,724.68,199.98
1.0099,753.5,160.71
1.0199,780.23,128.59
1.0299,803.66,98.89
1.0399,829.95,78.21
1.0499,849.53,50.71
1.0599,864.6,30.91
1.0699,879.56,13.86
1.0799,889.24,7.48
1.0899,896.17,5.94
1.0999,896.94,2.42
1.1099,904.75,4.73
1.1199,907.72,2.42
1.1299,903.98,2.42
1.1399,909.81,2.42
1.1499,906.73,2.42
1.1599,900.57,2.42
1.1699,898.37,2.42
1.1799,894.3,2.42
1.1899,890.45,2.42
1.1999,884.62,2.42
1.2099,882.97,2.42
1.2199,874.06,2.42
1.2299,873.84,2.42
1.2399,873.51,3.3
1.2499,880.88,2.42
1.2599,886.82,2.42
1.2699,897.38,2.42
1.2799,902.33,0.0
1.2899,904.64,2.42
1.2999,905.85,2.42
1.3099,905.63,2.42
1.3199,901.23,2.42
1.3299,899.8,2.42
1.3399,893.64,2.42
1.3499,884.29,2.42
1.3599,880.22,2.42
1.3699,873.4,2.42
1.3799,855.69,0.0
1.3899,839.63,0.0
1.3999,835.34,0.0
1.4099,828.19,0.0
1.4199,832.37,0.0
1.4299,836.11,0.0
1.4399,839.63,2.42
1.4499,833.14,3.63
1.4599,827.31,14.3
1.4699,814.0,67.87
1.4799,800.36,200.75
1.4899,778.25,251.46
1.4999,755.81,360.8
1.5099,729.41,436.59
1.5199,695.53,493.24
1.5299,654.28,521.73
1.5399,591.8,553.96
1.5499,523.93,575.74
1.5599,443.96,602.69
1.5699,381.37,633.6
1.5799,324.5,662.31
1.5899,267.3,690.36
1.5999,200.31,719.95
1.6099,142.67,749.98
1.6199,90.09,786.06
1.6299,56.76,813.01
1.6399,26.95,835.12
1.6499,10.45,854.15
1.6599,5.61,864.05
1.6699,6.16,882.97
1.6799,2.75,881.21
1.6899,0.0,883.96
1.6999,3.41,881.98
1.7099,3.41,875.27
1.7199,0.0,876.15
1.7299,0.0,868.89
1.7399,3.41,868.34
1.7499,0.0,859.54
1.7599,3.41,858.44
1.7699,3.41,853.93
1.7799,0.0,844.03
1.7899,3.41,836.88
1.7999,0.0,828.96
1.8099,0.0,818.84
1.8199,3.41,816.42
1.8299,0.0,805.75
1.8399,0.0,805.53
1.8499,0.0,797.39
1.8599,0.0,795.3
1.8699,0.0,792.0
1.8799,0.0,785.62
1.8899,0.0,778.69
1.8999,0.0,775.5
1.9099,0.0,772.64
1.9199,0.0,771.98
1.9299,0.0,776.93
1.9399,0.0,777.37
1.9499,0.0,781.99
1.9599,0.0,785.51
1.9699,0.0,782.54
1.9799,0.0,789.91
1.9899,0.0,795.52
1.9999,0.0,798.71
2.0099,0.0,801.13
2.0199,0.0,805.75
2.0299,0.0,806.41
2.0399,5.06,806.08
2.0499,37.62,792.88
2.0599,170.94,784.41
2.0699,249.7,763.62
2.0799,362.34,737.66
2.0899,480.26,703.56
2.0999,545.82,663.74
2.1099,573.65,612.92
2.1199,591.14,540.54
2.1299,607.53,452.54
2.1399,637.56,372.68
2.1498,670.45,289.52
2.1598,719.95,226.49
2.1698,776.27,167.86
2.1798,826.21,120.89
2.1898,859.21,91.19
2.1998,896.94,61.82
2.2098,924.11,28.27
2.2198,942.37,7.81
2.2298,957.99,3.52
2.2398,967.12,3.52
2.2498,971.52,0.0
2.2598,968.66,2.31
2.2698,960.74,0.0
2.2798,951.61,2.31
2.2898,936.98,0.0
2.2998,925.32,0.0
2.3098,912.23,0.0
2.3198,903.54,0.0
2.3298,890.67,0.0
2.3398,878.13,0.0
2.3498,864.05,0.0
2.3598,842.38,0.0
2.3698,825.77,0.0
2.3798,804.98,0.0
2.3898,786.61,0.0
2.3998,776.05,0.0
2.4098,761.86,0.0
2.4198,754.05,0.0
2.4298,745.36,0.0
2.4398,742.83,0.0
2.4498,739.97,0.0
2.4598,743.93,0.0
2.4698,750.97,0.0
2.4798,759.11,0.0
2.4898,773.74,0.0
2.4998,782.65,0.0
2.5098,802.78,0.0
2.5198,814.55,0.0
2.5298,826.87,0.0
2.5398,838.86,0.0
2.5498,843.15,0.0
2.5598,849.75,0.0
2.5698,845.79,0.0
2.5798,828.63,0.0
2.5898,811.8,0.0
2.5998,795.41,13.09
2.6098,776.93,69.52
2.6198,755.48,276.98
2.6298,727.43,306.24
2.6398,683.43,439.12
2.6498,637.67,528.88
2.6598,570.13,583.99
2.6698,491.81,636.9
2.6798,432.63,678.26
2.6898,358.27,688.71
2.6998,261.25,715.99
2.7098,175.34,755.37
2.7198,121.33,789.25
2.7298,80.3,832.59
2.7398,41.36,865.48
2.7498,9.46,893.2
2.7598,2.53,909.26
2.7698,0.0,923.56
2.7798,0.0,924.99
2.7898,0.0,921.8
2.7998,0.0,910.14
2.8098,0.0,895.18
2.8198,0.0,873.62
2.8298,0.0,850.85
2.8398,0.0,838.86
2.8498,0.0,824.12
2.8598,0.0,808.94
2.8698,0.0,798.16
2.8798,0.0,793.76
2.8898,0.0,786.17
2.8998,0.0,778.47
2.9098,0.0,775.94
2.9198,0.0,777.48
2.9298,0.0,775.06
2.9398,0.0,775.28
2.9498,0.0,775.83
2.9598,0.0,781.11
2.9698,0.0,783.97
2.9798,0.0,775.83
2.9898,0.0,777.92
2.9998,0.0,776.49
3.0098,0.0,778.91
3.0198,0.0,784.19
3.0298,0.0,790.02
3.0398,0.0,792.55
3.0498,0.0,794.97
3.0598,0.0,791.34
3.0698,0.0,795.3
3.0798,0.0,798.16
3.0898,0.0,804.32
3.0998,0.0,807.51
3.1098,0.0,804.1
3.1198,5.06,802.78
3.1298,61.49,797.5
3.1398,226.49,789.14
3.1498,305.69,765.38
3.1598,446.93,743.93
3.1698,548.57,707.41
3.1798,594.77,670.12
3.1898,621.94,626.56
3.1998,650.1,553.96
3.2098,682.11,475.31
3.2198,720.83,380.49
3.2298,766.37,290.95
3.2398,823.24,218.24
3.2498,866.36,154.55
3.2598,900.35,112.53
3.2698,932.69,84.37
3.2798,949.41,56.21
3.2898,963.38,22.99
3.2998,969.21,6.6
3.3098,969.98,4.73
3.3198,967.45,2.31
3.3298,960.52,2.31
