0.0,11.55,25.74,30.58,98.67,62.7,53.68,49.83,11.0,55.55,153.45,116.82,115.94,60.61,76.23,69.74,53.02
0.01,11.55,25.74,30.58,98.67,62.7,53.68,49.83,11.0,55.55,153.45,116.82,115.94,60.61,76.23,69.74,53.02
0.02,11.55,25.74,32.56,98.67,62.7,53.68,49.83,11.0,55.55,153.45,114.18,115.94,58.52,76.23,69.74,53.02
0.03,11.55,27.72,32.56,95.7,62.7,50.82,47.19,11.0,55.55,153.45,114.18,118.58,58.52,76.23,69.74,53.02
0.04,11.55,27.72,34.43,95.7,62.7,50.82,47.19,11.0,53.13,151.03,114.18,118.58,58.52,78.65,67.65,53.02
0.05,14.41,29.7,36.3,92.73,62.7,47.96,44.55,11.0,53.13,151.03,114.18,118.58,58.52,78.65,67.65,55.77
0.06,11.55,29.7,38.28,92.73,62.7,47.96,44.55,11.0,53.13,151.03,111.65,121.33,58.52,81.07,69.74,53.02
0.07,14.41,31.68,38.28,95.7,62.7,47.96,44.55,11.0,53.13,148.61,111.65,121.33,58.52,81.07,69.74,53.02
0.08,14.41,31.68,38.28,95.7,62.7,47.96,47.19,11.0,53.13,146.3,109.23,124.08,58.52,83.38,69.74,53.02
0.09,14.41,33.66,40.15,95.7,66.11,50.82,47.19,11.0,50.71,143.88,106.81,126.83,60.61,85.8,71.83,55.77
0.1,14.41,33.66,40.15,95.7,66.11,50.82,49.83,11.0,48.29,139.15,101.97,126.83,60.61,88.22,71.83,55.77
0.11,14.41,33.66,40.15,98.67,66.11,50.82,49.83,11.0,45.87,134.42,99.66,129.58,60.61,88.22,73.92,55.77
0.12,14.41,33.66,40.15,98.67,66.11,53.68,52.47,11.0,45.87,132.0,97.24,132.33,60.61,92.95,73.92,55.77
0.13,14.41,33.66,40.15,101.75,66.11,53.68,52.47,11.0,43.45,124.85,92.4,135.08,60.61,92.95,76.01,55.77
0.14,14.41,35.64,40.15,101.75,69.52,53.68,52.47,13.2,41.03,120.12,87.67,135.08,60.61,95.37,76.01,55.77
0.15,14.41,35.64,42.13,101.75,69.52,56.54,55.11,13.2,38.61,113.08,85.25,137.83,60.61,97.79,76.01,58.08
0.16,14.41,37.62,42.13,104.72,69.52,56.54,55.11,13.2,36.19,108.57,80.41,140.58,60.61,100.1,78.1,58.08
0.17,14.41,39.6,44.0,104.72,69.52,56.54,57.97,13.2,33.77,104.06,75.68,140.58,60.61,102.52,78.1,58.08
0.18,14.41,39.6,44.0,107.8,69.52,59.29,57.97,13.2,31.35,99.66,70.84,143.33,60.61,104.94,78.1,58.08
0.19,14.41,41.58,44.0,107.8,72.93,59.29,60.83,15.4,28.93,92.95,66.11,146.08,60.61,107.25,80.19,58.08
0.2,14.41,41.58,45.98,107.8,72.93,59.29,60.83,13.2,24.09,86.24,58.85,146.08,60.61,109.67,82.28,58.08
0.21,17.38,43.56,47.85,110.77,72.93,62.04,63.8,15.4,21.67,79.53,54.67,148.83,62.59,112.09,84.37,60.39
0.22,17.38,43.56,47.85,113.85,76.23,64.79,63.8,15.4,19.25,72.82,49.39,148.83,62.59,114.51,84.37,60.39
0.23,17.38,47.52,47.85,113.85,76.23,67.54,66.66,15.4,16.83,63.8,44.11,148.83,62.59,116.93,86.46,60.39
0.24,17.38,47.52,49.72,117.04,79.64,67.54,69.52,15.4,14.41,55.33,38.83,148.83,62.59,119.35,90.64,60.39
0.25,17.38,49.5,51.7,120.23,83.05,70.29,75.35,17.6,11.99,46.09,33.55,148.83,62.59,124.19,90.64,60.39
