0.0,202.51,88.33,84.04,45.98,32.56,38.06,70.4,29.26,204.16,84.04,85.47,50.38,38.06,45.32,56.54,50.16
0.01,202.51,88.33,84.04,45.98,32.56,38.06,70.4,29.26,204.16,84.04,85.47,50.38,38.06,45.32,56.54,50.16
0.02,202.51,90.31,84.04,45.98,32.56,38.06,70.4,29.26,204.16,84.04,85.47,50.38,35.97,42.79,56.54,50.16
0.03,204.49,90.31,86.24,45.98,30.36,38.06,68.09,29.26,204.16,84.04,85.47,50.38,35.97,42.79,54.45,50.16
0.04,206.58,90.31,86.24,45.98,32.56,38.06,68.09,29.26,204.16,84.04,85.47,50.38,35.97,42.79,52.47,50.16
0.05,208.56,92.29,86.24,45.98,32.56,38.06,68.09,29.26,204.16,84.04,85.47,50.38,35.97,42.79,52.47,50.16
0.06,208.56,92.29,86.24,43.89,30.36,38.06,68.09,29.26,204.16,84.04,83.38,50.38,35.97,40.26,50.38,50.16
0.07,210.65,92.29,86.24,45.98,32.56,38.06,68.09,29.26,204.16,84.04,83.38,50.38,35.97,40.26,50.38,47.41
0.08,212.63,94.27,88.55,45.98,32.56,38.06,65.67,29.26,204.16,84.04,83.38,50.38,35.97,40.26,50.38,47.41
0.09,212.63,94.27,88.55,45.98,30.36,38.06,65.67,29.26,204.16,84.04,83.38,47.85,33.88,40.26,48.4,47.41
0.1,216.7,96.25,88.55,45.98,30.36,38.06,65.67,29.26,204.16,84.04,83.38,47.85,33.88,37.73,46.42,47.41
0.11,218.68,96.25,90.75,45.98,30.36,35.97,63.36,29.26,204.16,84.04,83.38,47.85,33.88,37.73,46.42,47.41
0.12,220.77,98.23,90.75,45.98,30.36,35.97,60.94,27.06,204.16,81.95,81.18,47.85,33.88,37.73,46.42,44.66
0.13,222.75,98.23,90.75,45.98,30.36,35.97,60.94,29.26,206.47,84.04,81.18,47.85,33.88,37.73,44.33,44.66
0.14,224.84,100.21,90.75,45.98,30.36,35.97,60.94,27.06,206.47,81.95,83.38,47.85,33.88,37.73,44.33,44.66
0.15,226.82,100.21,92.95,45.98,28.16,35.97,60.94,27.06,206.47,81.95,81.18,47.85,31.79,35.2,42.35,44.66
0.16,228.8,102.19,92.95,45.98,28.16,35.97,58.63,27.06,206.47,84.04,81.18,47.85,31.79,35.2,42.35,44.66
0.17,230.89,102.19,92.95,45.98,30.36,35.97,58.63,27.06,206.47,81.95,81.18,47.85,31.79,35.2,42.35,44.66
0.18,230.89,102.19,95.15,45.98,30.36,33.88,58.63,27.06,206.47,81.95,81.18,47.85,31.79,32.67,42.35,44.66
0.19,230.89,102.19,95.15,45.98,30.36,33.88,58.63,27.06,206.47,84.04,81.18,47.85,31.79,35.2,40.37,44.66
