0.0,0.0,0.0,7.15,0.0,3.08,0.0,0.0,0.0,18.48,43.56,57.53,194.48,119.79,114.07,201.52,78.43
0.01,0.0,0.0,7.15,0.0,3.08,0.0,0.0,0.0,18.48,43.56,57.53,194.48,119.79,114.07,201.52,78.43
0.02,0.0,0.0,7.15,0.0,3.08,0.0,0.0,0.0,16.17,37.07,49.5,197.12,117.48,119.02,208.12,87.45
0.03,0.0,0.0,7.15,0.0,3.08,0.0,0.0,0.0,13.86,30.69,41.25,199.87,115.28,123.97,217.91,96.58
0.04,0.0,0.0,7.15,0.0,3.08,0.0,0.0,0.0,11.55,24.2,35.75,199.87,112.86,128.92,224.84,103.4
0.05,0.0,0.0,7.15,0.0,3.08,0.0,0.0,0.0,9.24,19.36,30.25,199.87,108.13,133.87,232.32,114.62
0.06,0.0,0.0,7.15,0.0,3.08,0.0,0.0,0.0,9.24,14.52,24.75,199.87,105.82,138.82,243.54,123.42
0.07,0.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0,6.93,9.68,22.0,197.12,101.09,143.77,250.91,134.42
0.08,0.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0,4.62,8.03,16.5,191.73,96.47,148.72,258.39,145.42
0.09,0.0,0.0,7.15,0.0,3.08,0.0,0.0,0.0,0.0,6.38,16.5,183.7,89.43,153.67,265.87,156.42
0.1,0.0,0.0,5.39,0.0,3.08,0.0,0.0,0.0,0.0,6.38,13.75,175.56,82.28,158.62,269.61,169.62
0.11,0.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,4.84,11.0,164.45,75.24,163.57,273.35,181.06
0.12,0.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,4.84,11.0,149.6,65.89,170.83,277.09,192.61
0.13,0.0,0.0,5.39,0.0,3.08,0.0,0.0,0.0,0.0,4.84,8.25,134.75,56.54,178.09,277.09,206.58
0.14,0.0,0.0,5.39,0.0,3.08,0.0,0.0,0.0,0.0,3.19,8.25,119.9,47.08,182.93,277.09,218.13
0.15,0.0,0.0,5.39,0.0,3.08,0.0,0.0,0.0,0.0,3.19,5.5,108.02,37.62,190.19,273.35,232.76
0.16,0.0,0.0,5.39,0.0,3.08,0.0,0.0,0.0,0.0,3.19,5.5,93.5,30.58,192.61,265.87,244.97
0.17,10.12,0.0,5.39,0.0,3.08,0.0,0.0,0.0,0.0,3.19,5.5,78.98,23.54,195.03,254.65,257.18
0.18,45.54,0.0,7.15,0.0,3.08,0.0,0.0,0.0,0.0,3.19,0.0,64.35,21.12,197.45,239.8,269.5
0.19,97.35,2.75,8.91,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,46.86,18.81,197.45,221.21,281.71
0.2,166.65,8.47,10.78,0.0,4.73,0.0,0.0,0.0,0.0,3.19,0.0,28.05,16.39,190.19,198.33,291.39
