0,0.0,180.18,48.95,49.17,0.0,0.0,0.0,0.0,0.0,59.51,33.44,39.82,67.98,31.79,175.67,254.76,93.5,278.3,756.47
1,0.01,180.18,48.95,49.17,0.0,0.0,0.0,0.0,0.0,59.51,33.44,39.82,67.98,31.79,175.67,254.76,93.5,278.3,756.47
2,0.02,178.2,60.5,57.31,0.0,0.0,4.18,0.0,0.0,45.76,27.17,30.36,62.92,29.59,171.05,257.18,90.53,300.19,714.56
3,0.03,176.22,70.4,64.02,4.18,0.0,6.27,0.0,0.0,36.52,20.9,22.77,57.97,25.41,165.99,259.6,87.67,321.09,676.83
4,0.04,174.13,78.32,68.42,10.45,0.0,6.27,0.0,0.0,32.01,16.72,18.92,52.91,23.21,160.93,259.6,84.81,337.59,649.11
5,0.05,176.22,88.33,77.33,22.99,0.0,12.65,0.0,0.0,27.39,12.54,13.2,45.32,19.03,155.87,257.18,84.81,377.52,615.34
6,0.06,182.27,96.25,86.24,29.26,0.0,23.21,0.0,0.0,25.08,8.36,11.33,37.73,16.94,148.28,254.76,84.81,417.23,587.29
7,0.07,186.34,102.19,92.95,33.44,0.0,29.59,0.0,0.0,22.88,8.36,9.46,27.72,12.65,143.22,249.92,84.81,444.51,559.02
8,0.08,194.37,110.22,101.86,33.44,0.0,40.26,4.51,4.51,22.88,8.36,7.59,20.13,10.56,135.74,242.77,87.67,489.17,535.7
9,0.09,202.51,116.82,110.77,35.53,0.0,46.53,4.51,6.71,20.57,6.27,7.59,12.54,6.27,123.09,235.51,87.67,523.38,499.51
10,0.1,208.56,121.22,117.48,35.53,0.0,50.82,9.02,6.71,18.26,6.27,7.59,7.48,6.27,110.66,225.94,90.53,549.34,473.0
11,0.11,214.61,123.42,126.28,35.53,4.29,55.11,13.53,9.02,18.26,6.27,5.61,4.95,4.18,96.25,211.42,93.5,581.79,440.44
12,0.12,218.68,127.82,130.68,35.53,4.29,57.42,15.73,11.22,15.95,4.18,5.61,0.0,0.0,79.53,194.37,93.5,601.37,393.14
13,0.13,224.84,130.02,135.08,37.62,4.29,59.73,20.24,11.22,15.95,4.18,5.61,0.0,0.0,65.12,172.37,93.5,623.04,356.73
14,0.14,228.8,134.42,139.48,37.62,4.29,64.46,22.55,13.53,13.64,4.18,3.74,0.0,0.0,52.91,146.52,93.5,645.15,314.49
