0,0.0,4.07,0.0,0.0,4.18,118.91,27.5,246.29,110.88,245.96,56.43,9.46,4.95,0.0,0.0,0.0,0.0,511.83,316.8
1,0.01,4.07,0.0,0.0,4.18,118.91,27.5,246.29,110.88,245.96,56.43,9.46,4.95,0.0,0.0,0.0,0.0,511.83,316.8
2,0.02,4.07,0.0,0.0,4.18,95.15,23.21,218.68,110.88,248.27,67.1,13.2,4.95,0.0,0.0,0.0,0.0,456.17,333.52
3,0.03,4.07,0.0,0.0,4.18,67.21,23.21,179.08,108.68,248.27,79.86,17.05,7.48,0.0,0.0,0.0,0.0,386.43,352.66
4,0.04,4.07,0.0,0.0,4.18,49.94,21.12,117.59,106.48,248.27,94.71,24.64,7.48,0.0,0.0,0.0,0.0,303.38,375.1
5,0.05,0.0,0.0,0.0,4.18,43.34,19.03,68.09,93.39,250.58,115.94,34.1,10.01,0.0,0.0,0.0,0.0,228.03,410.63
6,0.06,0.0,0.0,0.0,4.18,36.85,16.94,38.28,71.61,252.89,135.52,41.8,15.07,0.0,0.0,0.0,0.0,167.86,445.28
7,0.07,0.0,0.0,0.0,0.0,32.56,14.74,22.55,49.61,257.51,148.61,47.41,20.13,0.0,0.0,0.0,0.0,119.46,473.66
8,0.08,0.0,0.0,0.0,0.0,28.16,10.56,18.04,33.77,264.44,157.3,49.39,22.66,0.0,0.0,0.0,0.0,90.53,493.79
9,0.09,0.0,0.0,0.0,0.0,21.67,6.27,11.22,22.55,273.68,161.59,53.13,25.19,0.0,0.0,0.0,0.0,61.71,513.59
10,0.1,0.0,0.0,0.0,0.0,15.18,4.18,6.71,18.04,280.72,168.19,53.13,27.72,0.0,0.0,0.0,0.0,44.11,529.76
11,0.11,0.0,0.0,0.0,0.0,10.78,0.0,0.0,9.02,285.45,174.46,53.13,27.72,0.0,0.0,0.0,0.0,19.8,540.76
12,0.12,0.0,0.0,0.0,0.0,8.58,0.0,0.0,0.0,287.87,178.64,51.26,30.14,0.0,0.0,0.0,0.0,8.58,547.91
13,0.13,4.07,0.0,0.0,0.0,6.49,0.0,0.0,0.0,290.29,184.91,49.39,30.14,0.0,0.0,0.0,0.0,10.56,554.73
14,0.14,4.07,0.0,0.0,0.0,4.29,0.0,0.0,0.0,290.29,187.0,47.41,32.67,0.0,0.0,0.0,0.0,8.36,557.37
15,0.15,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,287.87,191.18,43.67,32.67,0.0,0.0,0.0,0.0,4.29,555.39
16,0.16,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,280.72,195.36,39.82,32.67,0.0,0.0,0.0,0.0,4.29,548.57
17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.68,197.45,37.95,32.67,0.0,0.0,0.0,0.0,0.0,541.75
18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.75,199.54,34.1,35.2,0.0,0.0,0.0,0.0,0.0,535.59
19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.51,199.54,32.23,35.2,0.0,0.0,0.0,0.0,0.0,524.48
20,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.58,199.54,30.36,35.2,0.0,0.0,0.0,0.0,0.0,515.68
21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.65,197.45,30.36,37.73,0.0,0.0,0.0,0.0,0.0,509.19
22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.72,195.36,30.36,42.79,0.0,0.0,0.0,0.0,0.0,505.23
23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.1,193.27,32.23,47.85,0.0,0.0,0.0,0.0,0.0,505.45
24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.48,189.09,36.08,52.91,0.0,0.0,0.0,0.0,0.0,505.56
