0,0.0,65.34,59.95,85.8,46.09,33.44,57.86,111.54,38.61,34.43,118.36,45.76,147.07,67.21,57.2,78.76,27.83,498.63,576.62
1,0.01,65.34,59.95,85.8,46.09,33.44,57.86,111.54,38.61,34.43,118.36,45.76,147.07,67.21,57.2,78.76,27.83,498.63,576.62
2,0.02,65.34,58.3,85.8,47.3,32.01,57.86,113.08,38.61,33.22,118.36,47.19,145.53,65.67,57.2,81.84,27.83,498.3,576.84
3,0.03,67.1,59.95,85.8,48.4,32.01,56.43,111.54,38.61,33.22,118.36,44.33,147.07,67.21,55.77,81.84,30.8,499.84,578.6
4,0.04,65.34,58.3,85.8,48.4,32.01,57.86,111.54,37.18,33.22,120.01,45.76,147.07,67.21,55.77,80.3,26.4,496.43,575.74
5,0.05,67.1,58.3,85.8,47.3,33.44,57.86,111.54,38.61,33.22,118.36,44.33,148.72,65.67,57.2,81.84,29.26,499.95,578.6
6,0.06,67.1,59.95,85.8,46.09,33.44,57.86,111.54,37.18,33.22,120.01,45.76,147.07,67.21,57.2,78.76,29.26,498.96,578.49
7,0.07,67.1,59.95,84.26,47.3,32.01,57.86,111.54,38.61,33.22,120.01,45.76,147.07,67.21,54.56,81.84,29.26,498.63,578.93
8,0.08,67.1,59.95,84.26,48.4,33.44,56.43,111.54,37.18,33.22,118.36,44.33,148.72,67.21,57.2,78.76,29.26,498.3,577.06
9,0.09,67.1,58.3,85.8,47.3,32.01,56.43,110.0,37.18,34.43,120.01,45.76,148.72,64.13,55.77,81.84,29.26,494.12,579.92
10,0.1,67.1,59.95,84.26,47.3,32.01,55.11,110.0,37.18,33.22,118.36,45.76,148.72,64.13,57.2,78.76,29.26,492.91,575.41
11,0.11,67.1,59.95,85.8,48.4,32.01,57.86,111.54,38.61,33.22,118.36,44.33,148.72,67.21,54.56,81.84,29.26,501.27,577.5
12,0.12,67.1,59.95,85.8,48.4,30.58,56.43,111.54,38.61,34.43,120.01,45.76,145.53,65.67,55.77,80.3,27.83,498.41,575.3
13,0.13,67.1,59.95,84.26,48.4,33.44,57.86,111.54,37.18,34.43,120.01,45.76,148.72,64.13,54.56,81.84,29.26,499.73,578.71
14,0.14,67.1,59.95,85.8,47.3,33.44,56.43,111.54,38.61,33.22,120.01,45.76,147.07,67.21,57.2,78.76,27.83,500.17,577.06
15,0.15,67.1,59.95,85.8,47.3,32.01,56.43,110.0,38.61,33.22,120.01,45.76,148.72,67.21,57.2,81.84,29.26,497.2,583.22
16,0.16,65.34,58.3,85.8,48.4,33.44,56.43,110.0,38.61,33.22,118.36,45.76,147.07,65.67,55.77,80.3,29.26,496.32,575.41
17,0.17,67.1,58.3,84.26,46.09,32.01,56.43,111.54,37.18,33.22,120.01,44.33,147.07,67.21,57.2,78.76,29.26,492.91,577.06
18,0.18,67.1,59.95,84.26,48.4,33.44,56.43,111.54,38.61,34.43,121.66,45.76,145.53,67.21,57.2,77.33,26.4,499.73,575.52
19,0.19,67.1,59.95,84.26,47.3,32.01,56.43,111.54,38.61,34.43,121.66,44.33,147.07,67.21,54.56,80.3,29.26,497.2,578.82
20,0.2,67.1,56.65,85.8,48.4,30.58,57.86,111.54,38.61,33.22,118.36,45.76,148.72,65.67,55.77,81.84,29.26,496.54,578.6
21,0.21,67.1,59.95,85.8,47.3,30.58,56.43,111.54,38.61,34.43,120.01,45.76,148.72,65.67,55.77,81.84,26.4,497.31,578.6
22,0.22,67.1,59.95,84.26,48.4,32.01,57.86,111.54,37.18,34.43,120.01,45.76,148.72,65.67,55.77,81.84,26.4,498.3,578.6
23,0.23,67.1,59.95,85.8,46.09,32.01,57.86,111.54,38.61,33.22,120.01,45.76,148.72,67.21,57.2,78.76,26.4,498.96,577.28
24,0.24,67.1,59.95,84.26,47.3,32.01,56.43,110.0,37.18,33.22,118.36,45.76,148.72,65.67,55.77,80.3,29.26,494.23,577.06
25,0.25,67.1,58.3,85.8,47.3,33.44,55.11,110.0,38.61,33.22,118.36,45.76,150.26,67.21,57.2,78.76,26.4,495.66,577.17
26,0.26,65.34,58.3,84.26,47.3,33.44,57.86,111.54,38.61,33.22,120.01,45.76,147.07,67.21,57.2,80.3,29.26,496.65,580.03
27,0.27,67.1,56.65,82.72,47.3,33.44,55.11,111.54,38.61,33.22,118.36,44.33,148.72,67.21,57.2,78.76,27.83,492.47,575.63
28,0.28,65.34,58.3,84.26,47.3,32.01,56.43,110.0,37.18,33.22,118.36,44.33,150.26,65.67,57.2,80.3,27.83,490.82,577.17
29,0.29,65.34,58.3,84.26,48.4,32.01,55.11,113.08,37.18,33.22,118.36,44.33,148.72,67.21,57.2,81.84,27.83,493.68,578.71
30,0.3,67.1,59.95,84.26,46.09,33.44,57.86,111.54,38.61,33.22,118.36,44.33,150.26,67.21,57.2,81.84,26.4,498.85,578.82
