0.0,383.57,882.42
0.01,383.57,882.42
0.02,383.57,882.42
0.03,383.57,882.42
0.04,383.57,881.32
0.05,378.73,884.07
0.06,376.31,886.93
0.07,371.69,886.93
0.08,367.29,885.06
0.09,367.29,896.72
0.1,364.76,891.55
0.11,362.23,892.43
0.12,357.83,900.02
0.13,357.83,897.27
0.14,351.01,901.78
0.15,346.83,906.51
0.16,337.48,914.76
0.17,331.32,922.46
0.18,317.57,926.97
0.19,308.55,934.45
0.2,299.42,937.75
0.21,286.88,944.24
0.22,275.99,951.39
0.23,265.76,955.35
0.24,255.2,958.32
0.25,236.72,963.49
0.26,224.07,965.58
0.27,211.2,972.73
0.28,207.57,980.1
0.29,192.61,978.01
0.3,187.0,985.71
0.31,185.13,990.22
0.32,176.33,991.54
0.33,173.8,996.38
0.34,163.79,996.71
0.35,159.83,1004.19
0.36,157.63,1001.99
0.37,153.89,999.9
0.38,150.92,1000.56
0.39,157.52,998.47
0.4,161.48,995.72
0.41,165.66,995.72
0.42,167.97,998.14
0.43,167.86,991.76
0.44,173.8,989.23
0.45,182.38,984.28
0.46,195.36,981.31
0.47,214.06,979.22
0.48,228.91,974.38
0.49,250.25,967.12
0.5,267.52,957.22
0.51,282.37,945.56
0.52,299.64,941.6
0.53,319.0,928.18
0.54,338.91,916.3
0.55,362.78,904.97
0.56,383.02,888.36
0.57,409.31,879.78
0.58,429.88,863.17
0.59,452.43,844.14
0.6,470.69,817.85
0.61,491.7,789.8
0.62,515.02,754.93
0.63,540.76,723.8
0.64,559.9,690.58
0.65,583.11,654.17
0.66,613.25,606.43
0.67,646.14,547.25
0.68,671.66,505.12
0.69,711.59,475.53
0.7,733.37,428.23
0.71,764.28,383.57
0.7199,790.79,338.36
0.7299,819.06,291.06
0.7399,840.62,239.8
0.7499,868.12,184.47
0.7599,889.79,133.32
0.7699,910.8,92.62
0.7799,932.8,62.92
0.7899,944.46,56.43
0.7999,959.53,45.65
0.8099,964.92,39.05
0.8199,964.92,39.05
0.8299,967.12,36.63
0.8399,960.63,29.92
0.8499,961.07,26.84
0.8599,953.7,29.92
0.8699,952.16,26.84
0.8799,943.14,26.84
0.8899,933.79,24.75
0.8999,927.96,22.66
0.9099,920.92,22.66
0.9199,917.07,20.24
0.9299,915.31,22.66
0.9399,918.94,20.24
0.9499,912.01,20.57
0.9599,913.22,20.24
0.9699,915.86,12.98
0.9799,926.53,12.98
0.9899,932.14,12.98
0.9999,938.52,12.98
1.0099,937.86,12.98
1.0199,945.01,12.98
1.0299,944.9,12.98
1.0399,954.69,12.98
1.0499,950.84,8.8
1.0599,955.57,12.98
1.0699,964.48,12.98
