0.0,589.27,801.79
0.01,589.27,801.79
0.02,617.43,737.22
0.03,650.54,673.97
0.04,693.22,602.58
0.05,726.0,531.41
0.06,751.74,458.15
0.07,770.11,393.03
0.08,791.23,323.4
0.09,815.1,242.33
0.1,846.67,136.62
0.11,876.59,82.06
0.12,909.37,51.15
0.13,937.09,26.95
0.14,965.03,10.45
0.15,989.45,8.14
0.16,1009.58,3.41
0.17,1026.19,3.41
0.18,1036.2,3.41
0.19,1040.6,3.41
0.2,1042.25,3.41
0.21,1037.85,3.41
0.22,1030.15,0.0
0.23,1030.92,0.0
0.24,1027.62,3.41
0.25,1025.31,3.41
0.26,1018.93,0.0
0.27,1013.1,0.0
0.28,1004.74,0.0
0.29,1000.01,0.0
0.3,992.53,3.41
0.31,988.02,0.0
0.32,984.17,3.41
0.33,976.14,0.0
0.34,961.29,3.41
0.35,955.24,0.0
0.36,943.25,3.41
0.37,927.63,0.0
0.38,905.41,3.41
0.39,888.03,3.41
0.4,876.48,0.0
0.41,873.62,0.0
0.42,866.03,0.0
0.43,859.21,0.0
0.44,843.15,3.41
0.45,835.01,3.41
0.46,822.91,3.41
0.47,803.44,3.41
0.48,789.58,3.41
0.49,773.63,3.41
0.5,757.24,5.17
0.51,743.49,6.93
0.52,727.43,15.73
0.53,703.89,67.87
0.54,677.71,203.39
0.55,643.5,257.07
0.56,597.85,396.66
0.57,549.45,513.48
0.58,499.51,679.8
0.59,428.12,811.36
0.6,354.09,876.81
0.61,273.68,915.75
0.62,201.52,964.81
0.63,142.67,1026.96
0.64,93.72,1093.07
0.65,57.64,1152.8
0.66,22.77,1202.85
0.67,6.05,1228.59
0.68,7.59,1237.5
0.69,9.13,1233.54
0.7,7.59,1218.91
0.71,7.59,1194.49
0.7199,7.59,1162.7
0.7299,4.62,1126.29
0.7399,4.62,1093.62
0.7499,4.62,1065.35
0.7599,4.62,1044.34
0.7699,4.62,1023.66
0.7799,4.62,1003.42
0.7899,4.62,983.29
0.7999,4.62,968.55
0.8099,4.62,957.88
0.8199,4.62,952.27
0.8299,4.62,959.42
0.8399,4.62,952.27
0.8499,4.62,961.4
0.8599,4.62,965.8
0.8699,4.62,968.66
0.8799,4.62,977.24
0.8899,4.62,973.94
0.8999,0.0,975.7
0.9099,0.0,961.62
0.9199,4.62,964.92
0.9299,4.62,973.72
0.9399,0.0,975.04
0.9499,0.0,975.26
0.9599,0.0,973.72
0.9699,0.0,972.73
0.9799,4.62,958.65
0.9899,4.62,947.87
0.9999,4.62,921.47
1.0099,4.62,893.2
1.0199,6.93,863.06
1.0299,16.17,823.13
1.0399,71.17,787.27
1.0499,298.21,749.54
1.0599,337.92,712.8
1.0699,470.14,669.68
1.0799,658.24,628.76
1.0899,819.39,588.39
1.0999,912.67,529.65
1.1099,983.18,437.47
1.1199,1045.77,279.18
1.1299,1133.22,133.43
1.1399,1199.99,75.57
1.1499,1243.0,40.92
1.1599,1266.76,9.79
1.1699,1277.1,0.0
1.1799,1267.75,0.0
1.1899,1238.16,0.0
1.1999,1199.0,0.0
1.2099,1136.19,0.0
1.2199,1064.14,0.0
1.2299,997.15,0.0
1.2399,941.71,0.0
1.2499,903.98,0.0
1.2599,871.2,0.0
1.2699,849.97,0.0
1.2799,836.77,0.0
1.2899,824.34,0.0
1.2999,826.21,0.0
1.3099,826.32,0.0
1.3199,835.89,0.0
1.3299,834.9,0.0
1.3399,833.58,0.0
1.3499,836.55,0.0
1.3599,843.81,0.0
1.3699,841.17,0.0
1.3799,840.4,0.0
1.3899,837.1,0.0
1.3999,831.27,0.0
1.4099,819.39,0.0
1.4199,811.58,0.0
1.4299,798.71,0.0
1.4399,786.83,0.0
1.4499,777.26,0.0
1.4599,767.25,0.0
1.4699,748.99,0.0
1.4799,744.7,0.0
1.4899,731.5,0.0
1.4999,724.68,0.0
1.5099,705.21,0.0
1.5199,684.09,0.0
1.5299,663.74,0.0
1.5399,644.82,0.0
1.5499,612.15,13.97
1.5599,581.46,134.97
1.5699,532.29,272.14
1.5799,472.45,414.48
1.5899,414.04,626.45
1.5999,337.04,862.29
1.6099,248.93,1091.75
1.6199,160.82,1150.27
1.6299,104.39,1199.55
1.6399,55.88,1267.64
1.6499,17.71,1318.79
1.6599,6.05,1378.19
1.6699,2.97,1412.29
1.6799,0.0,1430.55
1.6899,2.97,1433.19
1.6999,0.0,1425.71
1.7099,0.0,1391.72
1.7199,0.0,1349.48
1.7299,0.0,1291.62
1.7399,0.0,1241.68
1.7499,0.0,1196.58
1.7599,0.0,1142.46
1.7699,0.0,1091.75
1.7799,0.0,1052.48
1.7899,0.0,1008.7
1.7999,0.0,962.39
1.8099,0.0,931.92
1.8199,0.0,901.67
1.8299,0.0,877.8
1.8399,0.0,863.94
1.8499,0.0,857.78
1.8599,0.0,852.06
1.8699,0.0,859.21
1.8799,0.0,871.86
1.8899,0.0,890.12
1.8999,0.0,906.07
1.9099,0.0,915.97
1.9199,0.0,929.28
1.9299,0.0,939.73
1.9399,0.0,953.37
1.9499,0.0,966.79
1.9599,0.0,976.47
1.9699,0.0,988.57
1.9799,0.0,999.79
1.9899,0.0,1000.89
1.9999,0.0,997.15
2.0099,0.0,987.25
2.0199,0.0,965.14
2.0299,0.0,943.36
2.0399,6.93,914.65
2.0499,27.83,879.89
2.0599,182.05,839.08
2.0699,316.14,791.45
2.0799,391.05,744.15
2.0899,522.72,699.49
2.0999,703.12,655.27
2.1099,854.15,607.09
2.1199,947.65,544.94
2.1299,1004.96,444.73
2.1399,1056.11,264.77
2.1498,1124.64,120.89
2.1598,1183.16,75.57
2.1698,1233.21,33.77
2.1798,1272.7,5.06
2.1898,1275.67,0.0
2.1998,1269.73,0.0
2.2098,1241.57,0.0
2.2198,1196.47,0.0
2.2298,1141.91,0.0
2.2398,1070.3,0.0
2.2498,1006.72,0.0
2.2598,955.35,0.0
2.2698,920.81,0.0
2.2798,890.56,0.0
2.2898,863.5,0.0
2.2998,842.82,0.0
2.3098,833.47,0.0
2.3198,825.22,0.0
2.3298,825.22,0.0
2.3398,823.57,0.0
2.3498,826.54,0.0
2.3598,823.35,0.0
2.3698,822.25,0.0
2.3798,831.49,0.0
2.3898,834.79,0.0
2.3998,835.89,0.0
2.4098,837.21,0.0
2.4198,834.02,0.0
2.4298,822.8,0.0
2.4398,817.19,0.0
2.4498,804.76,0.0
2.4598,789.8,0.0
2.4698,772.42,0.0
2.4798,760.65,0.0
2.4898,744.48,0.0
2.4998,736.89,0.0
2.5098,736.67,0.0
2.5198,715.99,0.0
2.5298,707.3,0.0
2.5398,697.29,0.0
2.5498,683.54,0.0
2.5598,666.6,0.0
2.5698,650.43,3.41
2.5798,629.86,17.49
2.5898,604.01,189.64
2.5998,561.44,262.35
2.6098,509.41,423.39
2.6198,449.02,617.21
2.6298,386.43,899.03
2.6398,311.63,1066.12
2.6498,222.97,1122.0
2.6598,146.41,1151.59
2.6698,97.13,1199.77
2.6798,50.71,1244.76
2.6898,17.71,1291.18
2.6998,6.05,1331.0
2.7098,2.97,1346.29
2.7198,2.97,1350.91
2.7298,2.97,1352.89
2.7398,2.97,1332.98
2.7498,0.0,1301.41
2.7598,0.0,1261.92
2.7698,0.0,1225.18
2.7798,0.0,1188.77
2.7898,0.0,1147.96
2.7998,0.0,1116.28
2.8098,0.0,1086.91
2.8198,0.0,1056.22
2.8298,0.0,1024.87
2.8398,0.0,997.59
2.8498,0.0,971.41
2.8598,0.0,949.08
2.8698,0.0,924.44
2.8798,0.0,912.67
2.8898,0.0,896.94
2.8998,0.0,892.32
2.9098,0.0,892.87
2.9198,0.0,900.57
2.9298,0.0,904.09
2.9398,0.0,902.66
2.9498,0.0,914.21
2.9598,0.0,921.58
2.9698,0.0,940.72
2.9798,0.0,952.38
2.9898,0.0,961.73
2.9998,0.0,963.05
3.0098,0.0,968.22
3.0198,0.0,965.47
3.0298,0.0,952.82
3.0398,0.0,934.78
3.0498,0.0,910.36
3.0598,0.0,884.51
3.0698,13.86,855.91
3.0798,99.88,816.09
3.0898,321.31,775.06
3.0998,373.45,725.12
3.1098,553.63,674.19
3.1198,763.95,627.99
3.1298,942.37,581.02
3.1398,1052.37,513.04
3.1498,1090.1,422.18
3.1598,1114.19,260.15
3.1698,1147.41,117.37
3.1798,1195.81,68.86
3.1898,1221.33,33.77
3.1998,1232.0,0.0
3.2098,1224.85,0.0
3.2198,1218.14,0.0
3.2298,1195.04,0.0
3.2398,1157.31,0.0
3.2498,1110.78,0.0
3.2598,1059.63,0.0
3.2698,1013.76,0.0
3.2798,971.08,0.0
3.2898,938.3,0.0
3.2998,914.21,0.0
3.3098,898.81,0.0
3.3198,885.06,0.0
3.3298,872.41,0.0
3.3398,869.66,0.0
3.3498,866.58,0.0
3.3598,870.21,0.0
3.3698,876.15,0.0
3.3798,884.29,0.0
3.3898,886.05,0.0
3.3998,884.84,0.0
3.4098,881.87,0.0
3.4198,865.15,0.0
3.4298,868.12,0.0
3.4398,866.14,0.0
3.4498,865.04,0.0
3.4598,855.25,0.0
3.4698,841.28,0.0
3.4798,838.09,0.0
3.4898,821.48,0.0
3.4998,804.65,0.0
3.5098,791.89,0.0
3.5198,777.04,0.0
3.5298,765.27,0.0
3.5398,753.39,0.0
